vc	V(vout)	d(V(Vout))
1.507999999999945e+00	1.713255e-01	-8.212402e-01
1.508999999999945e+00	1.705061e-01	-8.176267e-01
1.509999999999944e+00	1.696903e-01	-8.140281e-01
1.510999999999944e+00	1.688780e-01	-8.104593e-01
1.511999999999944e+00	1.680693e-01	-8.069053e-01
1.512999999999944e+00	1.672642e-01	-8.033738e-01
1.513999999999944e+00	1.664626e-01	-7.998720e-01
1.514999999999944e+00	1.656645e-01	-7.963777e-01
1.515999999999944e+00	1.648698e-01	-7.929131e-01
1.516999999999944e+00	1.640787e-01	-7.894710e-01
1.517999999999944e+00	1.632909e-01	-7.860363e-01
1.518999999999944e+00	1.625066e-01	-7.826239e-01
1.519999999999943e+00	1.617257e-01	-7.792413e-01
1.520999999999943e+00	1.609481e-01	-7.758811e-01
1.521999999999943e+00	1.601739e-01	-7.725284e-01
1.522999999999943e+00	1.594030e-01	-7.691905e-01
1.523999999999943e+00	1.586355e-01	-7.658824e-01
1.524999999999943e+00	1.578713e-01	-7.625967e-01
1.525999999999943e+00	1.571103e-01	-7.593259e-01
1.526999999999943e+00	1.563526e-01	-7.560700e-01
1.527999999999943e+00	1.555982e-01	-7.528290e-01
1.528999999999942e+00	1.548470e-01	-7.496104e-01
1.529999999999942e+00	1.540990e-01	-7.464141e-01
1.530999999999942e+00	1.533541e-01	-7.432327e-01
1.531999999999942e+00	1.526125e-01	-7.400662e-01
1.532999999999942e+00	1.518740e-01	-7.369146e-01
1.533999999999942e+00	1.511387e-01	-7.337928e-01
1.534999999999942e+00	1.504064e-01	-7.306784e-01
1.535999999999942e+00	1.496773e-01	-7.275790e-01
1.536999999999942e+00	1.489513e-01	-7.245019e-01
1.537999999999941e+00	1.482283e-01	-7.214397e-01
1.538999999999941e+00	1.475084e-01	-7.183924e-01
1.539999999999941e+00	1.467915e-01	-7.153600e-01
1.540999999999941e+00	1.460777e-01	-7.123575e-01
1.541999999999941e+00	1.453668e-01	-7.093549e-01
1.542999999999941e+00	1.446590e-01	-7.063672e-01
1.543999999999941e+00	1.439541e-01	-7.034093e-01
1.544999999999941e+00	1.432521e-01	-7.004589e-01
1.545999999999941e+00	1.425532e-01	-6.975234e-01
1.546999999999940e+00	1.418571e-01	-6.946102e-01
1.547999999999940e+00	1.411639e-01	-6.917045e-01
1.548999999999940e+00	1.404737e-01	-6.888136e-01
1.549999999999940e+00	1.397863e-01	-6.859452e-01
1.550999999999940e+00	1.391018e-01	-6.830841e-01
1.551999999999940e+00	1.384201e-01	-6.802380e-01
1.552999999999940e+00	1.377413e-01	-6.774068e-01
1.553999999999940e+00	1.370653e-01	-6.745979e-01
1.554999999999940e+00	1.363921e-01	-6.717965e-01
1.555999999999939e+00	1.357217e-01	-6.690100e-01
1.556999999999939e+00	1.350541e-01	-6.662384e-01
1.557999999999939e+00	1.343893e-01	-6.634742e-01
1.558999999999939e+00	1.337271e-01	-6.607398e-01
1.559999999999939e+00	1.330678e-01	-6.580129e-01
1.560999999999939e+00	1.324111e-01	-6.552860e-01
1.561999999999939e+00	1.317572e-01	-6.525815e-01
1.562999999999939e+00	1.311060e-01	-6.498992e-01
1.563999999999939e+00	1.304574e-01	-6.472245e-01
1.564999999999938e+00	1.298115e-01	-6.445572e-01
1.565999999999938e+00	1.291683e-01	-6.419048e-01
1.566999999999938e+00	1.285277e-01	-6.392747e-01
1.567999999999938e+00	1.278897e-01	-6.366521e-01
1.568999999999938e+00	1.272544e-01	-6.340370e-01
1.569999999999938e+00	1.266217e-01	-6.314367e-01
1.570999999999938e+00	1.259915e-01	-6.288514e-01
1.571999999999938e+00	1.253640e-01	-6.262772e-01
1.572999999999938e+00	1.247390e-01	-6.237179e-01
1.573999999999937e+00	1.241165e-01	-6.211698e-01
1.574999999999937e+00	1.234966e-01	-6.186292e-01
1.575999999999937e+00	1.228793e-01	-6.161071e-01
1.576999999999937e+00	1.222644e-01	-6.135963e-01
1.577999999999937e+00	1.216521e-01	-6.110929e-01
1.578999999999937e+00	1.210422e-01	-6.086044e-01
1.579999999999937e+00	1.204349e-01	-6.061271e-01
1.580999999999937e+00	1.198300e-01	-6.036609e-01
1.581999999999937e+00	1.192275e-01	-6.012097e-01
1.582999999999936e+00	1.186276e-01	-5.987659e-01
1.583999999999936e+00	1.180300e-01	-5.963333e-01
1.584999999999936e+00	1.174349e-01	-5.939119e-01
1.585999999999936e+00	1.168422e-01	-5.915016e-01
1.586999999999936e+00	1.162519e-01	-5.891062e-01
1.587999999999936e+00	1.156640e-01	-5.867220e-01
1.588999999999936e+00	1.150784e-01	-5.843453e-01
1.589999999999936e+00	1.144953e-01	-5.819798e-01
1.590999999999936e+00	1.139145e-01	-5.796254e-01
1.591999999999935e+00	1.133360e-01	-5.772784e-01
1.592999999999935e+00	1.127599e-01	-5.749464e-01
1.593999999999935e+00	1.121861e-01	-5.726255e-01
1.594999999999935e+00	1.116147e-01	-5.703121e-01
1.595999999999935e+00	1.110455e-01	-5.680099e-01
1.596999999999935e+00	1.104787e-01	-5.657189e-01
1.597999999999935e+00	1.099141e-01	-5.634390e-01
1.598999999999935e+00	1.093518e-01	-5.611666e-01
1.599999999999935e+00	1.087917e-01	-5.589053e-01
1.600999999999934e+00	1.082340e-01	-5.566552e-01
1.601999999999934e+00	1.076784e-01	-5.544126e-01
1.602999999999934e+00	1.071251e-01	-5.521812e-01
1.603999999999934e+00	1.065741e-01	-5.499572e-01
1.604999999999934e+00	1.060252e-01	-5.477443e-01
1.605999999999934e+00	1.054786e-01	-5.455427e-01
1.606999999999934e+00	1.049341e-01	-5.433522e-01
1.607999999999934e+00	1.043919e-01	-5.411692e-01
1.608999999999934e+00	1.038518e-01	-5.389936e-01
1.609999999999933e+00	1.033139e-01	-5.368292e-01
1.610999999999933e+00	1.027781e-01	-5.346723e-01
1.611999999999933e+00	1.022445e-01	-5.325265e-01
1.612999999999933e+00	1.017131e-01	-5.303919e-01
1.613999999999933e+00	1.011838e-01	-5.282611e-01
1.614999999999933e+00	1.006566e-01	-5.261414e-01
1.615999999999933e+00	1.001315e-01	-5.240329e-01
1.616999999999933e+00	9.960850e-02	-5.219318e-01
1.617999999999933e+00	9.908762e-02	-5.198382e-01
1.618999999999932e+00	9.856883e-02	-5.177557e-01
1.619999999999932e+00	9.805211e-02	-5.156808e-01
1.620999999999932e+00	9.753747e-02	-5.136132e-01
1.621999999999932e+00	9.702488e-02	-5.115569e-01
1.622999999999932e+00	9.651435e-02	-5.095042e-01
1.623999999999932e+00	9.600587e-02	-5.074665e-01
1.624999999999932e+00	9.549942e-02	-5.054362e-01
1.625999999999932e+00	9.499500e-02	-5.034059e-01
1.626999999999932e+00	9.449261e-02	-5.013905e-01
1.627999999999932e+00	9.399222e-02	-4.993863e-01
1.628999999999931e+00	9.349383e-02	-4.973896e-01
1.629999999999931e+00	9.299744e-02	-4.953966e-01
1.630999999999931e+00	9.250304e-02	-4.934110e-01
1.631999999999931e+00	9.201062e-02	-4.914366e-01
1.632999999999931e+00	9.152017e-02	-4.894696e-01
1.633999999999931e+00	9.103168e-02	-4.875101e-01
1.634999999999931e+00	9.054515e-02	-4.855581e-01
1.635999999999931e+00	9.006056e-02	-4.836135e-01
1.636999999999931e+00	8.957792e-02	-4.816763e-01
1.637999999999930e+00	8.909721e-02	-4.797503e-01
1.638999999999930e+00	8.861842e-02	-4.778318e-01
1.639999999999930e+00	8.814155e-02	-4.759170e-01
1.640999999999930e+00	8.766659e-02	-4.740097e-01
1.641999999999930e+00	8.719353e-02	-4.721135e-01
1.642999999999930e+00	8.672236e-02	-4.702248e-01
1.643999999999930e+00	8.625308e-02	-4.683398e-01
1.644999999999930e+00	8.578568e-02	-4.664622e-01
1.645999999999930e+00	8.532015e-02	-4.645959e-01
1.646999999999929e+00	8.485649e-02	-4.627332e-01
1.647999999999929e+00	8.439469e-02	-4.608780e-01
1.648999999999929e+00	8.393473e-02	-4.590303e-01
1.649999999999929e+00	8.347663e-02	-4.571937e-01
1.650999999999929e+00	8.302034e-02	-4.553609e-01
1.651999999999929e+00	8.256590e-02	-4.535317e-01
1.652999999999929e+00	8.211328e-02	-4.517138e-01
1.653999999999929e+00	8.166248e-02	-4.499033e-01
1.654999999999929e+00	8.121347e-02	-4.481003e-01
1.655999999999928e+00	8.076628e-02	-4.463010e-01
1.656999999999928e+00	8.032087e-02	-4.445091e-01
1.657999999999928e+00	7.987726e-02	-4.427209e-01
1.658999999999928e+00	7.943543e-02	-4.409440e-01
1.659999999999928e+00	7.899537e-02	-4.391745e-01
1.660999999999928e+00	7.855708e-02	-4.374087e-01
1.661999999999928e+00	7.812055e-02	-4.356541e-01
1.662999999999928e+00	7.768577e-02	-4.339032e-01
1.663999999999928e+00	7.725275e-02	-4.321560e-01
1.664999999999927e+00	7.682146e-02	-4.304163e-01
1.665999999999927e+00	7.639191e-02	-4.286841e-01
1.666999999999927e+00	7.596409e-02	-4.269592e-01
1.667999999999927e+00	7.553799e-02	-4.252382e-01
1.668999999999927e+00	7.511362e-02	-4.235245e-01
1.669999999999927e+00	7.469095e-02	-4.218221e-01
1.670999999999927e+00	7.426997e-02	-4.201196e-01
1.671999999999927e+00	7.385071e-02	-4.184246e-01
1.672999999999927e+00	7.343312e-02	-4.167370e-01
1.673999999999926e+00	7.301723e-02	-4.150532e-01
1.674999999999926e+00	7.260302e-02	-4.133806e-01
1.675999999999926e+00	7.219047e-02	-4.117079e-01
1.676999999999926e+00	7.177960e-02	-4.100427e-01
1.677999999999926e+00	7.137039e-02	-4.083887e-01
1.678999999999926e+00	7.096282e-02	-4.067346e-01
1.679999999999926e+00	7.055692e-02	-4.050881e-01
1.680999999999926e+00	7.015265e-02	-4.034489e-01
1.681999999999926e+00	6.975002e-02	-4.018135e-01
1.682999999999925e+00	6.934902e-02	-4.001856e-01
1.683999999999925e+00	6.894965e-02	-3.985614e-01
1.684999999999925e+00	6.855190e-02	-3.969446e-01
1.685999999999925e+00	6.815576e-02	-3.953315e-01
1.686999999999925e+00	6.776123e-02	-3.937259e-01
1.687999999999925e+00	6.736831e-02	-3.921278e-01
1.688999999999925e+00	6.697698e-02	-3.905334e-01
1.689999999999925e+00	6.658724e-02	-3.889427e-01
1.690999999999925e+00	6.619909e-02	-3.873594e-01
1.691999999999924e+00	6.581252e-02	-3.857836e-01
1.692999999999924e+00	6.542753e-02	-3.842078e-01
1.693999999999924e+00	6.504411e-02	-3.826395e-01
1.694999999999924e+00	6.466225e-02	-3.810786e-01
1.695999999999924e+00	6.428195e-02	-3.795251e-01
1.696999999999924e+00	6.390320e-02	-3.779717e-01
1.697999999999924e+00	6.352600e-02	-3.764257e-01
1.698999999999924e+00	6.315035e-02	-3.748871e-01
1.699999999999924e+00	6.277623e-02	-3.733505e-01
1.700999999999923e+00	6.240365e-02	-3.718212e-01
1.701999999999923e+00	6.203259e-02	-3.702976e-01
1.702999999999923e+00	6.166305e-02	-3.687777e-01
1.703999999999923e+00	6.129503e-02	-3.672615e-01
1.704999999999923e+00	6.092853e-02	-3.657527e-01
1.705999999999923e+00	6.056353e-02	-3.642477e-01
1.706999999999923e+00	6.020003e-02	-3.627483e-01
1.707999999999923e+00	5.983803e-02	-3.612544e-01
1.708999999999923e+00	5.947752e-02	-3.597643e-01
1.709999999999922e+00	5.911850e-02	-3.582798e-01
1.710999999999922e+00	5.876096e-02	-3.568009e-01
1.711999999999922e+00	5.840490e-02	-3.553275e-01
1.712999999999922e+00	5.805031e-02	-3.538579e-01
1.713999999999922e+00	5.769718e-02	-3.523920e-01
1.714999999999922e+00	5.734552e-02	-3.509317e-01
1.715999999999922e+00	5.699532e-02	-3.494769e-01
1.716999999999922e+00	5.664657e-02	-3.480259e-01
1.717999999999922e+00	5.629927e-02	-3.465805e-01
1.718999999999921e+00	5.595341e-02	-3.451407e-01
1.719999999999921e+00	5.560899e-02	-3.437046e-01
1.720999999999921e+00	5.526600e-02	-3.422722e-01
1.721999999999921e+00	5.492444e-02	-3.408454e-01
1.722999999999921e+00	5.458431e-02	-3.394224e-01
1.723999999999921e+00	5.424560e-02	-3.380049e-01
1.724999999999921e+00	5.390830e-02	-3.365912e-01
1.725999999999921e+00	5.357242e-02	-3.351830e-01
1.726999999999921e+00	5.323793e-02	-3.337786e-01
1.727999999999920e+00	5.290486e-02	-3.323779e-01
1.728999999999920e+00	5.257318e-02	-3.309846e-01
1.729999999999920e+00	5.224289e-02	-3.295932e-01
1.730999999999920e+00	5.191399e-02	-3.282074e-01
1.731999999999920e+00	5.158648e-02	-3.268253e-01
1.732999999999920e+00	5.126034e-02	-3.254469e-01
1.733999999999920e+00	5.093558e-02	-3.240742e-01
1.734999999999920e+00	5.061219e-02	-3.227051e-01
1.735999999999920e+00	5.029017e-02	-3.213417e-01
1.736999999999919e+00	4.996951e-02	-3.199819e-01
1.737999999999919e+00	4.965021e-02	-3.186241e-01
1.738999999999919e+00	4.933226e-02	-3.172718e-01
1.739999999999919e+00	4.901566e-02	-3.159251e-01
1.740999999999919e+00	4.870041e-02	-3.145821e-01
1.741999999999919e+00	4.838650e-02	-3.132429e-01
1.742999999999919e+00	4.807393e-02	-3.119074e-01
1.743999999999919e+00	4.776268e-02	-3.105775e-01
1.744999999999919e+00	4.745277e-02	-3.092494e-01
1.745999999999919e+00	4.714419e-02	-3.079269e-01
1.746999999999918e+00	4.683692e-02	-3.066100e-01
1.747999999999918e+00	4.653097e-02	-3.052931e-01
1.748999999999918e+00	4.622633e-02	-3.039818e-01
1.749999999999918e+00	4.592300e-02	-3.026761e-01
1.750999999999918e+00	4.562098e-02	-3.013741e-01
1.751999999999918e+00	4.532025e-02	-3.000759e-01
1.752999999999918e+00	4.502083e-02	-2.987813e-01
1.753999999999918e+00	4.472269e-02	-2.974905e-01
1.754999999999918e+00	4.442585e-02	-2.962034e-01
1.755999999999917e+00	4.413028e-02	-2.949201e-01
1.756999999999917e+00	4.383601e-02	-2.936404e-01
1.757999999999917e+00	4.354300e-02	-2.923645e-01
1.758999999999917e+00	4.325128e-02	-2.910942e-01
1.759999999999917e+00	4.296082e-02	-2.898276e-01
1.760999999999917e+00	4.267162e-02	-2.885628e-01
1.761999999999917e+00	4.238369e-02	-2.873018e-01
1.762999999999917e+00	4.209702e-02	-2.860446e-01
1.763999999999917e+00	4.181160e-02	-2.847929e-01
1.764999999999916e+00	4.152743e-02	-2.835449e-01
1.765999999999916e+00	4.124451e-02	-2.822988e-01
1.766999999999916e+00	4.096283e-02	-2.810583e-01
1.767999999999916e+00	4.068239e-02	-2.798196e-01
1.768999999999916e+00	4.040319e-02	-2.785847e-01
1.769999999999916e+00	4.012522e-02	-2.773553e-01
1.770999999999916e+00	3.984848e-02	-2.761278e-01
1.771999999999916e+00	3.957297e-02	-2.749041e-01
1.772999999999916e+00	3.929868e-02	-2.736840e-01
1.773999999999915e+00	3.902560e-02	-2.724677e-01
1.774999999999915e+00	3.875374e-02	-2.712552e-01
1.775999999999915e+00	3.848309e-02	-2.700463e-01
1.776999999999915e+00	3.821365e-02	-2.688393e-01
1.777999999999915e+00	3.794541e-02	-2.676379e-01
1.778999999999915e+00	3.767837e-02	-2.664402e-01
1.779999999999915e+00	3.741253e-02	-2.652425e-01
1.780999999999915e+00	3.714789e-02	-2.640504e-01
1.781999999999915e+00	3.688443e-02	-2.628621e-01
1.782999999999914e+00	3.662216e-02	-2.616774e-01
1.783999999999914e+00	3.636108e-02	-2.604965e-01
1.784999999999914e+00	3.610117e-02	-2.593175e-01
1.785999999999914e+00	3.584244e-02	-2.581421e-01
1.786999999999914e+00	3.558489e-02	-2.569705e-01
1.787999999999914e+00	3.532850e-02	-2.558026e-01
1.788999999999914e+00	3.507328e-02	-2.546366e-01
1.789999999999914e+00	3.481923e-02	-2.534743e-01
1.790999999999914e+00	3.456633e-02	-2.523176e-01
1.791999999999913e+00	3.431459e-02	-2.511609e-01
1.792999999999913e+00	3.406401e-02	-2.500080e-01
1.793999999999913e+00	3.381458e-02	-2.488606e-01
1.794999999999913e+00	3.356629e-02	-2.477150e-01
1.795999999999913e+00	3.331915e-02	-2.465732e-01
1.796999999999913e+00	3.307314e-02	-2.454333e-01
1.797999999999913e+00	3.282828e-02	-2.442952e-01
1.798999999999913e+00	3.258455e-02	-2.431627e-01
1.799999999999913e+00	3.234195e-02	-2.420340e-01
1.800999999999912e+00	3.210048e-02	-2.409071e-01
1.801999999999912e+00	3.186014e-02	-2.397839e-01
1.802999999999912e+00	3.162092e-02	-2.386644e-01
1.803999999999912e+00	3.138281e-02	-2.375469e-01
1.804999999999912e+00	3.114582e-02	-2.364311e-01
1.805999999999912e+00	3.090995e-02	-2.353201e-01
1.806999999999912e+00	3.067518e-02	-2.342118e-01
1.807999999999912e+00	3.044152e-02	-2.331063e-01
1.808999999999912e+00	3.020897e-02	-2.320046e-01
1.809999999999911e+00	2.997752e-02	-2.309047e-01
1.810999999999911e+00	2.974716e-02	-2.298085e-01
1.811999999999911e+00	2.951790e-02	-2.287161e-01
1.812999999999911e+00	2.928973e-02	-2.276255e-01
1.813999999999911e+00	2.906265e-02	-2.265377e-01
1.814999999999911e+00	2.883665e-02	-2.254527e-01
1.815999999999911e+00	2.861174e-02	-2.243714e-01
1.816999999999911e+00	2.838791e-02	-2.232930e-01
1.817999999999911e+00	2.816516e-02	-2.222173e-01
1.818999999999910e+00	2.794348e-02	-2.211444e-01
1.819999999999910e+00	2.772287e-02	-2.200743e-01
1.820999999999910e+00	2.750333e-02	-2.190070e-01
1.821999999999910e+00	2.728485e-02	-2.179425e-01
1.822999999999910e+00	2.706744e-02	-2.168808e-01
1.823999999999910e+00	2.685109e-02	-2.158219e-01
1.824999999999910e+00	2.663580e-02	-2.147667e-01
1.825999999999910e+00	2.642156e-02	-2.137134e-01
1.826999999999910e+00	2.620837e-02	-2.126629e-01
1.827999999999909e+00	2.599623e-02	-2.116151e-01
1.828999999999909e+00	2.578514e-02	-2.105702e-01
1.829999999999909e+00	2.557509e-02	-2.095290e-01
1.830999999999909e+00	2.536608e-02	-2.084896e-01
1.831999999999909e+00	2.515811e-02	-2.074521e-01
1.832999999999909e+00	2.495118e-02	-2.064183e-01
1.833999999999909e+00	2.474528e-02	-2.053864e-01
1.834999999999909e+00	2.454041e-02	-2.043582e-01
1.835999999999909e+00	2.433656e-02	-2.033329e-01
1.836999999999908e+00	2.413374e-02	-2.023084e-01
1.837999999999908e+00	2.393194e-02	-2.012886e-01
1.838999999999908e+00	2.373116e-02	-2.002707e-01
1.839999999999908e+00	2.353140e-02	-1.992546e-01
1.840999999999908e+00	2.333265e-02	-1.982423e-01
1.841999999999908e+00	2.313492e-02	-1.972318e-01
1.842999999999908e+00	2.293819e-02	-1.962241e-01
1.843999999999908e+00	2.274247e-02	-1.952192e-01
1.844999999999908e+00	2.254775e-02	-1.942171e-01
1.845999999999907e+00	2.235403e-02	-1.932168e-01
1.846999999999907e+00	2.216132e-02	-1.922194e-01
1.847999999999907e+00	2.196960e-02	-1.912247e-01
1.848999999999907e+00	2.177887e-02	-1.902319e-01
1.849999999999907e+00	2.158913e-02	-1.892429e-01
1.850999999999907e+00	2.140038e-02	-1.882557e-01
1.851999999999907e+00	2.121262e-02	-1.872703e-01
1.852999999999907e+00	2.102584e-02	-1.862878e-01
1.853999999999907e+00	2.084005e-02	-1.853080e-01
1.854999999999907e+00	2.065523e-02	-1.843311e-01
1.855999999999906e+00	2.047138e-02	-1.833560e-01
1.856999999999906e+00	2.028851e-02	-1.823828e-01
1.857999999999906e+00	2.010662e-02	-1.814133e-01
1.858999999999906e+00	1.992569e-02	-1.804456e-01
1.859999999999906e+00	1.974573e-02	-1.794798e-01
1.860999999999906e+00	1.956673e-02	-1.785168e-01
1.861999999999906e+00	1.938869e-02	-1.775566e-01
1.862999999999906e+00	1.921161e-02	-1.765992e-01
1.863999999999906e+00	1.903549e-02	-1.756428e-01
1.864999999999905e+00	1.886033e-02	-1.746891e-01
1.865999999999905e+00	1.868612e-02	-1.737382e-01
1.866999999999905e+00	1.851285e-02	-1.727892e-01
1.867999999999905e+00	1.834054e-02	-1.718430e-01
1.868999999999905e+00	1.816917e-02	-1.708996e-01
1.869999999999905e+00	1.799874e-02	-1.699580e-01
1.870999999999905e+00	1.782925e-02	-1.690183e-01
1.871999999999905e+00	1.766070e-02	-1.680804e-01
1.872999999999905e+00	1.749309e-02	-1.671454e-01
1.873999999999904e+00	1.732641e-02	-1.662131e-01
1.874999999999904e+00	1.716066e-02	-1.652827e-01
1.875999999999904e+00	1.699585e-02	-1.643542e-01
1.876999999999904e+00	1.683195e-02	-1.634285e-01
1.877999999999904e+00	1.666899e-02	-1.625055e-01
1.878999999999904e+00	1.650694e-02	-1.615835e-01
1.879999999999904e+00	1.634582e-02	-1.606643e-01
1.880999999999904e+00	1.618562e-02	-1.597479e-01
1.881999999999904e+00	1.602633e-02	-1.588324e-01
1.882999999999903e+00	1.586795e-02	-1.579197e-01
1.883999999999903e+00	1.571049e-02	-1.570103e-01
1.884999999999903e+00	1.555393e-02	-1.561018e-01
1.885999999999903e+00	1.539828e-02	-1.551951e-01
1.886999999999903e+00	1.524354e-02	-1.542913e-01
1.887999999999903e+00	1.508970e-02	-1.533898e-01
1.888999999999903e+00	1.493676e-02	-1.524901e-01
1.889999999999903e+00	1.478472e-02	-1.515923e-01
1.890999999999903e+00	1.463358e-02	-1.506973e-01
1.891999999999902e+00	1.448333e-02	-1.498037e-01
1.892999999999902e+00	1.433397e-02	-1.489124e-01
1.893999999999902e+00	1.418550e-02	-1.480235e-01
1.894999999999902e+00	1.403792e-02	-1.471364e-01
1.895999999999902e+00	1.389123e-02	-1.462516e-01
1.896999999999902e+00	1.374542e-02	-1.453687e-01
1.897999999999902e+00	1.360049e-02	-1.444877e-01
1.898999999999902e+00	1.345644e-02	-1.436090e-01
1.899999999999902e+00	1.331327e-02	-1.427326e-01
1.900999999999901e+00	1.317098e-02	-1.418577e-01
1.901999999999901e+00	1.302956e-02	-1.409850e-01
1.902999999999901e+00	1.288901e-02	-1.401147e-01
1.903999999999901e+00	1.274933e-02	-1.392458e-01
1.904999999999901e+00	1.261052e-02	-1.383792e-01
1.905999999999901e+00	1.247257e-02	-1.375149e-01
1.906999999999901e+00	1.233549e-02	-1.366525e-01
1.907999999999901e+00	1.219926e-02	-1.357915e-01
1.908999999999901e+00	1.206390e-02	-1.349328e-01
1.909999999999900e+00	1.192940e-02	-1.340765e-01
1.910999999999900e+00	1.179575e-02	-1.332215e-01
1.911999999999900e+00	1.166296e-02	-1.323689e-01
1.912999999999900e+00	1.153101e-02	-1.315181e-01
1.913999999999900e+00	1.139992e-02	-1.306692e-01
1.914999999999900e+00	1.126967e-02	-1.298222e-01
1.915999999999900e+00	1.114027e-02	-1.289770e-01
1.916999999999900e+00	1.101172e-02	-1.281342e-01
1.917999999999900e+00	1.088401e-02	-1.272927e-01
1.918999999999899e+00	1.075713e-02	-1.264536e-01
1.919999999999899e+00	1.063110e-02	-1.256163e-01
1.920999999999899e+00	1.050590e-02	-1.247805e-01
1.921999999999899e+00	1.038154e-02	-1.239474e-01
1.922999999999899e+00	1.025801e-02	-1.231157e-01
1.923999999999899e+00	1.013531e-02	-1.222854e-01
1.924999999999899e+00	1.001344e-02	-1.214575e-01
1.925999999999899e+00	9.892392e-03	-1.206310e-01
1.926999999999899e+00	9.772174e-03	-1.198067e-01
1.927999999999898e+00	9.652779e-03	-1.189844e-01
1.928999999999898e+00	9.534205e-03	-1.181639e-01
1.929999999999898e+00	9.416451e-03	-1.173452e-01
1.930999999999898e+00	9.299515e-03	-1.165275e-01
1.931999999999898e+00	9.183396e-03	-1.157126e-01
1.932999999999898e+00	9.068090e-03	-1.148996e-01
1.933999999999898e+00	8.953596e-03	-1.140875e-01
1.934999999999898e+00	8.839915e-03	-1.132777e-01
1.935999999999898e+00	8.727041e-03	-1.124698e-01
1.936999999999897e+00	8.614975e-03	-1.116637e-01
1.937999999999897e+00	8.503714e-03	-1.108591e-01
1.938999999999897e+00	8.393257e-03	-1.100563e-01
1.939999999999897e+00	8.283601e-03	-1.092553e-01
1.940999999999897e+00	8.174746e-03	-1.084562e-01
1.941999999999897e+00	8.066689e-03	-1.076590e-01
1.942999999999897e+00	7.959428e-03	-1.068627e-01
1.943999999999897e+00	7.852963e-03	-1.060688e-01
1.944999999999897e+00	7.747291e-03	-1.052767e-01
1.945999999999896e+00	7.642410e-03	-1.044862e-01
1.946999999999896e+00	7.538318e-03	-1.036974e-01
1.947999999999896e+00	7.435015e-03	-1.029100e-01
1.948999999999896e+00	7.332498e-03	-1.021246e-01
1.949999999999896e+00	7.230766e-03	-1.013409e-01
1.950999999999896e+00	7.129816e-03	-1.005589e-01
1.951999999999896e+00	7.029648e-03	-9.977864e-02
1.952999999999896e+00	6.930259e-03	-9.899982e-02
1.953999999999896e+00	6.831648e-03	-9.822263e-02
1.954999999999895e+00	6.733814e-03	-9.744731e-02
1.955999999999895e+00	6.636754e-03	-9.667384e-02
1.956999999999895e+00	6.540466e-03	-9.590178e-02
1.957999999999895e+00	6.444950e-03	-9.513111e-02
1.958999999999895e+00	6.350204e-03	-9.436253e-02
1.959999999999895e+00	6.256225e-03	-9.359536e-02
1.960999999999895e+00	6.163013e-03	-9.282981e-02
1.961999999999895e+00	6.070565e-03	-9.206613e-02
1.962999999999895e+00	5.978881e-03	-9.130361e-02
1.963999999999894e+00	5.887958e-03	-9.054295e-02
1.964999999999894e+00	5.797795e-03	-8.978415e-02
1.965999999999894e+00	5.708390e-03	-8.902652e-02
1.966999999999894e+00	5.619742e-03	-8.827052e-02
1.967999999999894e+00	5.531849e-03	-8.751638e-02
1.968999999999894e+00	5.444709e-03	-8.676387e-02
1.969999999999894e+00	5.358321e-03	-8.601276e-02
1.970999999999894e+00	5.272684e-03	-8.526305e-02
1.971999999999894e+00	5.187795e-03	-8.451496e-02
1.972999999999894e+00	5.103654e-03	-8.376874e-02
1.973999999999893e+00	5.020258e-03	-8.302392e-02
1.974999999999893e+00	4.937606e-03	-8.228049e-02
1.975999999999893e+00	4.855697e-03	-8.153892e-02
1.976999999999893e+00	4.774528e-03	-8.079852e-02
1.977999999999893e+00	4.694100e-03	-8.005975e-02
1.978999999999893e+00	4.614409e-03	-7.932284e-02
1.979999999999893e+00	4.535454e-03	-7.858709e-02
1.980999999999893e+00	4.457234e-03	-7.785298e-02
1.981999999999893e+00	4.379748e-03	-7.712026e-02
1.982999999999892e+00	4.302994e-03	-7.638917e-02
1.983999999999892e+00	4.226970e-03	-7.565971e-02
1.984999999999892e+00	4.151674e-03	-7.493142e-02
1.985999999999892e+00	4.077107e-03	-7.420499e-02
1.986999999999892e+00	4.003264e-03	-7.347995e-02
1.987999999999892e+00	3.930147e-03	-7.275620e-02
1.988999999999892e+00	3.857752e-03	-7.203396e-02
1.989999999999892e+00	3.786079e-03	-7.131323e-02
1.990999999999892e+00	3.715126e-03	-7.059402e-02
1.991999999999891e+00	3.644891e-03	-6.987632e-02
1.992999999999891e+00	3.575373e-03	-6.916001e-02
1.993999999999891e+00	3.506571e-03	-6.844511e-02
1.994999999999891e+00	3.438483e-03	-6.773171e-02
1.995999999999891e+00	3.371107e-03	-6.701972e-02
1.996999999999891e+00	3.304443e-03	-6.630912e-02
1.997999999999891e+00	3.238489e-03	-6.560003e-02
1.998999999999891e+00	3.173243e-03	-6.489235e-02
1.999999999999891e+00	3.108704e-03	-6.418617e-02
2.000999999999891e+00	3.044871e-03	-6.348127e-02
2.001999999999891e+00	2.981742e-03	-6.277778e-02
2.002999999999890e+00	2.919315e-03	-6.207591e-02
2.003999999999890e+00	2.857590e-03	-6.137521e-02
2.004999999999890e+00	2.796565e-03	-6.067590e-02
2.005999999999890e+00	2.736238e-03	-5.997811e-02
